"STATISTIC","Statistic Label","TLIST(M1)","Month","C02431V02938","Meteorological Weather Station","UNIT","VALUE"
"MTM01C2","Most Rainfall in a Day","200506","2005M06","015","Shannon airport","Millimetres","16.4"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","001","Belmullet","Millimetres","6.2"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","002","Birr","Millimetres","19.7"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","003","Valentia Observatory","Millimetres","36.1"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","004","Casement","Millimetres","33.7"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","005","Claremorris","Millimetres",""
"MTM01C2","Most Rainfall in a Day","200507","2005M07","006","Clones","Millimetres","8.4"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","007","Cork airport","Millimetres","73.2"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","008","Dublin airport","Millimetres","37.8"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","009","Galway","Millimetres","9.7"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","010","Kilkenny","Millimetres","17.3"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","011","Malin head","Millimetres","6.7"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","012","Mullingar","Millimetres","17.5"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","013","Roches Point","Millimetres",""
"MTM01C2","Most Rainfall in a Day","200507","2005M07","014","Rosslare","Millimetres","30.8"
"MTM01C2","Most Rainfall in a Day","200507","2005M07","015","Shannon airport","Millimetres","11.3"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","001","Belmullet","Millimetres","13.7"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","002","Birr","Millimetres","14.3"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","003","Valentia Observatory","Millimetres","22.5"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","004","Casement","Millimetres","6.4"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","005","Claremorris","Millimetres",""
"MTM01C2","Most Rainfall in a Day","200508","2005M08","006","Clones","Millimetres","20.4"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","007","Cork airport","Millimetres","15.4"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","008","Dublin airport","Millimetres","3.9"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","009","Galway","Millimetres","24.5"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","010","Kilkenny","Millimetres","9.1"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","011","Malin head","Millimetres","25.8"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","012","Mullingar","Millimetres","14.1"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","013","Roches Point","Millimetres",""
"MTM01C2","Most Rainfall in a Day","200508","2005M08","014","Rosslare","Millimetres","8.2"
"MTM01C2","Most Rainfall in a Day","200508","2005M08","015","Shannon airport","Millimetres","18.9"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","001","Belmullet","Millimetres","20.4"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","002","Birr","Millimetres","9.9"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","003","Valentia Observatory","Millimetres","27.4"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","004","Casement","Millimetres","10.1"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","005","Claremorris","Millimetres",""
"MTM01C2","Most Rainfall in a Day","200509","2005M09","006","Clones","Millimetres","12.4"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","007","Cork airport","Millimetres","20.2"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","008","Dublin airport","Millimetres","13.4"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","009","Galway","Millimetres","14.8"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","010","Kilkenny","Millimetres","12.6"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","011","Malin head","Millimetres","18.5"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","012","Mullingar","Millimetres","8.9"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","013","Roches Point","Millimetres",""
"MTM01C2","Most Rainfall in a Day","200509","2005M09","014","Rosslare","Millimetres","19"
"MTM01C2","Most Rainfall in a Day","200509","2005M09","015","Shannon airport","Millimetres","21.7"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","001","Belmullet","Millimetres","33"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","002","Birr","Millimetres","20.9"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","003","Valentia Observatory","Millimetres","34.7"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","004","Casement","Millimetres","20.1"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","005","Claremorris","Millimetres",""
"MTM01C2","Most Rainfall in a Day","200510","2005M10","006","Clones","Millimetres","27.6"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","007","Cork airport","Millimetres","37.2"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","008","Dublin airport","Millimetres","28.5"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","009","Galway","Millimetres","41.6"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","010","Kilkenny","Millimetres","33.3"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","011","Malin head","Millimetres","21"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","012","Mullingar","Millimetres","28.5"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","013","Roches Point","Millimetres",""
"MTM01C2","Most Rainfall in a Day","200510","2005M10","014","Rosslare","Millimetres","29.3"
"MTM01C2","Most Rainfall in a Day","200510","2005M10","015","Shannon airport","Millimetres","22.4"
"MTM01C2","Most Rainfall in a Day","200511","2005M11","001","Belmullet","Millimetres","11.5"
"MTM01C2","Most Rainfall in a Day","200511","2005M11","002","Birr","Millimetres","20.2"
"MTM01C2","Most Rainfall in a Day","200511","2005M11","003","Valentia Observatory","Millimetres","14.5"
